num_samples,duration,offset_seconds,window_seconds,analysis_sample_rate,analysis_channels,end_of_fade_in,start_of_fade_out,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,code_version,echoprint_version,synch_version,rhythm_version,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence,id
3257990,147.75465,0,0,22050,1,0.40059,142.97107,-12.942,63.294,0.108,4,0.972,0,0.533,1,0.67,3.15,4.12,1.0,1.0,0.8,0.479,0.0857,0.0,0.177,0.0496,0.246,0LUewo9x4kmOgVYxl79Dl0
4457285,202.14444,0,0,22050,1,0.0,197.16644,-7.771,120.974,0.798,4,1.0,2,0.488,1,0.533,3.15,4.12,1.0,1.0,0.00992,0.674,0.844,0.000153,0.0779,0.0695,0.177,03fq4VKSchqtYfZsmE4C96
4000028,181.40717,0,0,22050,1,0.0,166.6322,-10.245,87.931,0.132,4,0.984,4,0.505,0,0.316,3.15,4.12,1.0,1.0,0.464,0.751,0.552,0.015,0.114,0.132,0.524,1cStgRYzh597PoROaLWIvr
4553980,206.52971,0,0,22050,1,0.0,197.23029,-6.718,74.97,0.142,4,0.68,1,0.558,1,0.51,3.15,4.12,1.0,1.0,0.171,0.579,0.65,0.0,0.113,0.0375,0.381,6PY0rsyuPEGBEwBhccJaLL
4426962,200.76926,0,0,22050,1,0.0,191.9942,-3.545,104.137,0.597,4,1.0,10,0.154,1,0.189,3.15,4.12,1.0,1.0,0.08,0.545,0.911,4.77e-05,0.0819,0.348,0.521,6U9W9nwhaqJhcpNyParx3Z
4903626,222.38667,0,0,22050,1,2.86186,208.0566,-8.101,108.021,0.706,4,1.0,8,0.362,0,0.47,3.15,4.12,1.0,1.0,0.0147,0.604,0.742,0.000733,0.158,0.0315,0.123,3SmytDq4CeZ3nKE9777qEx
4166043,188.93619,0,0,22050,1,0.0,176.71545,-9.358,94.035,0.022,4,1.0,1,0.386,1,0.541,3.15,4.12,1.0,1.0,0.131,0.648,0.614,0.000611,0.0969,0.0763,0.339,6i9EhwGlQIUcZUAxrZ4Sdu
4529364,205.41333,0,0,22050,1,2.51937,201.8917,-4.491,193.946,0.1,4,0.94,7,0.117,1,0.402,3.15,4.12,1.0,1.0,0.000412,0.465,0.864,2.65e-06,0.139,0.0441,0.389,6kkeV4q6GJscwNcpdjwApo
3909405,177.29729,0,0,22050,1,0.0,172.30367,-4.809,111.002,0.769,4,0.893,0,0.565,1,0.62,3.15,4.12,1.0,1.0,0.281,0.726,0.796,1.89e-06,0.205,0.0586,0.267,363wJJLX8oO5PPb8jSuBkR
2774032,125.80644,0,0,22050,1,0.0,123.2283,-5.783,123.997,0.833,4,1.0,9,0.227,1,0.296,3.15,4.12,1.0,1.0,0.000665,0.628,0.956,0.0833,0.0661,0.0365,0.875,0fxF51QLRn5ZSwx93Ncwz1
4276032,193.92435,0,0,22050,1,0.0,180.99956,-3.852,139.982,0.565,4,1.0,9,0.391,0,0.388,3.15,4.12,1.0,1.0,0.00288,0.422,0.957,0.766,0.108,0.0458,0.25,5RKS3CdNfj8QfqZHkjRMyw
5115600,232.0,0,0,22050,1,0.0,229.70921,-6.136,74.952,0.247,4,0.895,9,0.302,0,0.364,3.15,4.12,1.0,1.0,0.137,0.716,0.687,0.00504,0.111,0.114,0.808,35kirOag3DTj2NZyvxfba5
4187736,189.92,0,0,22050,1,0.11039,182.2302,-4.742,142.041,0.469,4,1.0,2,0.22,0,0.333,3.15,4.12,1.0,1.0,0.0864,0.55,0.872,0.000291,0.0617,0.0588,0.618,44oCGRuPFy7Uz6w4KliMBS
3680458,166.9142,0,0,22050,1,0.17415,161.37868,-9.91,174.925,0.593,4,1.0,0,0.446,0,0.581,3.15,4.12,1.0,1.0,0.00841,0.717,0.517,0.000708,0.145,0.0891,0.682,4VR3BWzUSs1ceglzNFy711
3962884,179.72263,0,0,22050,1,0.0,166.19102,-8.143,172.052,0.042,4,0.988,6,0.682,0,0.645,3.15,4.12,1.0,1.0,0.0653,0.465,0.442,4.8e-05,0.0975,0.0742,0.351,5Q0MowqGoBmACTtDon1fBv
4481442,203.24,0,0,22050,1,0.0,196.09251,-7.464,111.02,0.875,4,0.989,11,0.236,1,0.397,3.15,4.12,1.0,1.0,0.108,0.746,0.647,0.0184,0.106,0.0352,0.268,1ZGEV0cWSM7fzHrLtaQ2nH
3735561,169.4132,0,0,22050,1,0.0,163.23048,-5.066,84.935,0.345,4,1.0,5,0.493,0,0.555,3.15,4.12,1.0,1.0,0.00292,0.766,0.673,0.000652,0.485,0.239,0.708,52ybDGOqIOFiV1Qr4lJV51
4351200,197.33333,0,0,22050,1,0.12762,192.49342,-6.815,89.994,0.606,4,1.0,9,0.018,0,0.146,3.15,4.12,1.0,1.0,0.193,0.769,0.76,0.0276,0.137,0.0683,0.641,18Ex4J57MhJ7ou358jFXFx
4607153,208.94118,0,0,22050,1,5.72372,202.478,-6.344,170.046,0.186,4,0.896,9,1.0,0,0.761,3.15,4.12,1.0,1.0,0.0129,0.488,0.674,0.00785,0.125,0.0729,0.37,2NjljSTMMopdS3rYsJxGAa
4156278,188.49333,0,0,22050,1,0.25129,178.68336,-4.802,120.113,0.713,4,0.688,2,0.341,1,0.542,3.15,4.12,1.0,1.0,0.0189,0.655,0.632,0.0,0.0722,0.0489,0.447,3bnVBN67NBEzedqQuWrpP4
3663692,166.15382,0,0,22050,1,0.0,157.93053,-5.009,77.689,0.054,4,1.0,6,0.379,0,0.447,3.15,4.12,1.0,1.0,0.249,0.528,0.743,0.0,0.1,0.227,0.507,2jWABexHPY6fRxQJnjd7aK
2788864,126.47909,0,0,22050,1,0.13025,123.8146,-6.219,99.702,0.57,4,0.967,9,0.591,0,0.594,3.15,4.12,1.0,1.0,0.0158,0.43,0.626,0.0,0.38,0.0491,0.613,7bw4hAqx7oUwvIFKOn0Acq
4632567,210.09373,0,0,22050,1,0.08712,203.26749,-2.665,160.02,0.19,4,0.985,5,0.523,0,0.685,3.15,4.12,1.0,1.0,0.0217,0.514,0.92,0.00148,0.355,0.0761,0.652,1ennKR4Py1gIukfzUrZmna
4233890,192.01315,0,0,22050,1,3.43075,183.71628,-4.924,95.006,0.606,4,1.0,11,0.278,0,0.446,3.15,4.12,1.0,1.0,0.174,0.754,0.652,0.0,0.113,0.0308,0.474,1FvOiE8MGWB8MUCAPvro3h
7018662,318.30667,0,0,22050,1,0.0,318.30667,-8.225,115.0,0.71,4,0.922,0,0.496,1,0.574,3.15,4.12,1.0,1.0,0.00049,0.628,0.782,0.203,0.117,0.0429,0.0691,4tO93FtEpqdVA0b9RXK4xI
7307664,331.41333,0,0,22050,1,0.12209,328.47528,-5.272,98.419,0.335,4,0.997,4,0.392,0,0.402,3.15,4.12,1.0,1.0,0.0489,0.594,0.86,0.0777,0.669,0.119,0.235,3rysso1rBXulGa2usukmDW
3839037,174.10599,0,0,22050,1,0.19143,171.0382,-3.506,123.031,0.853,4,1.0,7,0.075,1,0.386,3.15,4.12,1.0,1.0,0.136,0.803,0.857,3.7e-06,0.145,0.0986,0.598,3CLPi4sGroGACxMrzzHUi0
4708368,213.53143,0,0,22050,1,0.51039,207.18585,-6.239,118.003,0.825,4,1.0,11,0.714,0,0.623,3.15,4.12,1.0,1.0,0.00448,0.76,0.757,0.000171,0.358,0.0773,0.393,3PvSvzk4oCaosy2q7eFCgN
5004391,226.95651,0,0,22050,1,5.28834,221.19328,-2.483,91.966,0.518,4,1.0,1,0.46,1,0.492,3.15,4.12,1.0,1.0,0.0579,0.741,0.833,0.0115,0.286,0.0768,0.52,0U2k1gQDwMrLho8Kr2t41k
7126866,323.21387,0,0,22050,1,0.0,317.85797,-8.289,96.032,0.499,4,1.0,8,0.276,1,0.411,3.15,4.12,1.0,1.0,0.0367,0.759,0.576,0.079,0.487,0.0688,0.775,4AyjVsFWivA5Z5XNi7SzgW
5804129,263.2258,0,0,22050,1,0.0,256.8301,-6.729,123.997,0.75,4,1.0,11,0.104,0,0.355,3.15,4.12,1.0,1.0,0.00714,0.67,0.899,0.215,0.405,0.0621,0.866,5gTiQou1Cit0HMXDC5nj0N
4204541,190.68213,0,0,22050,1,0.19732,167.92091,-3.682,173.741,0.207,4,1.0,5,0.0,0,0.212,3.15,4.12,1.0,1.0,0.0145,0.484,0.94,0.000323,0.266,0.257,0.334,0suLmBuEbatdochI4tHduq
5522128,250.43665,0,0,22050,1,4.43501,238.46313,-5.957,105.001,0.4,4,0.995,3,0.57,1,0.652,3.15,4.12,1.0,1.0,0.337,0.754,0.724,5.84e-05,0.419,0.0345,0.637,6qNmbkyWslspiBylcFlu5x
4637698,210.32645,0,0,22050,1,0.08141,202.002,-5.654,80.705,0.243,4,0.992,5,0.202,1,0.139,3.15,4.12,1.0,1.0,0.137,0.371,0.477,0.0,0.284,0.0573,0.235,733Rxgoic1HBF01djP579p
5155841,233.825,0,0,22050,1,5.95011,215.74821,-3.582,149.985,0.207,4,0.71,7,0.348,1,0.318,3.15,4.12,1.0,1.0,0.029,0.472,0.734,0.132,0.111,0.094,0.261,7yaMzzNy6JTwfeQtL4epPw
4974480,225.6,0,0,22050,1,0.0,219.26022,-6.785,100.065,0.529,4,1.0,2,0.796,1,0.68,3.15,4.12,1.0,1.0,0.0196,0.724,0.653,0.866,0.104,0.0386,0.0395,27UsL2atDA3QzN9z9DsTC1
5402250,245.0,0,0,22050,1,2.36263,234.99754,-8.612,115.973,0.918,4,0.928,0,0.552,1,0.597,3.15,4.12,1.0,1.0,0.0299,0.706,0.73,0.177,0.586,0.0482,0.198,0sM4lyCjON6z1CkBs5yMDW
7265464,329.4995,0,0,22050,1,0.0,326.58286,-7.34,91.962,0.311,4,1.0,4,0.492,0,0.526,3.15,4.12,1.0,1.0,0.000819,0.581,0.797,0.756,0.205,0.0627,0.214,6RRJspoGp6vGxLRrA4TPtB
5657010,256.55374,0,0,22050,1,0.0,251.37341,-5.972,122.046,0.865,4,1.0,11,0.656,0,0.7,3.15,4.12,1.0,1.0,0.0664,0.835,0.637,1.02e-05,0.362,0.204,0.574,1r6LPNnpOCoYjMLOZvD0aG
4631004,210.02286,0,0,22050,1,0.0,204.93932,-6.496,139.896,0.584,4,0.036,11,0.458,0,0.449,3.15,4.12,1.0,1.0,0.304,0.648,0.591,0.0,0.095,0.0837,0.343,6tMp8RVPGMvWGTVaSnQHnJ
4698000,213.06122,0,0,22050,1,3.20435,205.038,-6.39,97.87,0.309,4,1.0,5,0.764,1,0.58,3.15,4.12,1.0,1.0,0.0472,0.586,0.67,2.04e-06,0.339,0.0537,0.306,1guU8ushzbaHxEUdsFX290
4669412,211.76472,0,0,22050,1,0.0,204.02213,-9.693,85.01,0.185,4,1.0,3,0.438,0,0.301,3.15,4.12,1.0,1.0,0.0671,0.59,0.635,0.681,0.131,0.0697,0.343,1ZFUZEzXJTI8mam9w68jQl
6970294,316.1131,0,0,22050,1,0.0,311.00806,-6.352,144.998,0.259,4,1.0,9,0.617,0,0.588,3.15,4.12,1.0,1.0,0.0575,0.402,0.648,1.99e-06,0.0917,0.0429,0.207,5HlF8vsqyB2Jv1pSAQhNGF
4020338,182.32825,0,0,22050,1,5.04454,176.9941,-6.552,105.133,0.529,4,0.93,10,0.692,1,0.293,3.15,4.12,1.0,1.0,0.15,0.682,0.553,0.00333,0.24,0.0684,0.76,6zEEKhpr0g1QvVGkNzFH5o
5380576,244.01704,0,0,22050,1,0.15084,236.43138,-7.107,150.046,0.32,4,0.997,4,0.667,0,0.402,3.15,4.12,1.0,1.0,0.384,0.593,0.772,0.0177,0.438,0.315,0.485,25cUF0Pe1zsnzJxCj9hBjb
5926649,268.78226,0,0,22050,1,0.0,254.97252,-6.902,118.016,0.466,4,1.0,10,0.5,0,0.49,3.15,4.12,1.0,1.0,0.00417,0.754,0.811,0.0871,0.12,0.214,0.707,4M9g5riQuyNM0DfroWnB6s
4618473,209.45456,0,0,22050,1,0.0,209.45456,-5.212,110.129,0.65,4,0.995,8,0.285,0,0.445,3.15,4.12,1.0,1.0,0.0241,0.615,0.942,0.0202,0.205,0.3,0.149,7ddhGgaozc82ahYIob0oQZ
5047098,228.89333,0,0,22050,1,0.0,224.55438,-4.585,112.004,0.912,4,1.0,1,0.425,1,0.518,3.15,4.12,1.0,1.0,0.148,0.801,0.854,1.31e-06,0.297,0.0524,0.63,1l0xt0rcF2n1263yMGfYD3
2804989,127.21039,0,0,22050,1,3.21016,121.42875,-4.909,96.227,0.333,4,1.0,5,0.42,1,0.132,3.15,4.12,1.0,1.0,0.0316,0.765,0.863,5.79e-06,0.295,0.0345,0.712,0gWhYmqR5LtSwHmUMWjESk
2489237,112.89057,0,0,22050,1,0.0,106.11519,-3.089,136.051,1.0,4,1.0,0,0.356,1,0.409,3.15,4.12,1.0,1.0,0.0329,0.741,0.818,1.88e-05,0.271,0.0802,0.898,7KX0YaiJ6XZUdMyhqWKQX8
5926746,268.78668,0,0,22050,1,0.12762,265.92072,-3.693,115.996,0.779,4,1.0,0,0.56,0,0.604,3.15,4.12,1.0,1.0,0.181,0.67,0.906,0.000299,0.394,0.0615,0.722,50rdn3WBWEzRLavq6tQD4K
2524872,114.50667,0,0,22050,1,2.46132,106.53896,-5.384,91.948,0.0,4,1.0,2,0.471,1,0.416,3.15,4.12,1.0,1.0,0.0717,0.791,0.683,3.51e-05,0.221,0.0691,0.398,2WanSjL21FGYsP7mu1YWjI
2861859,129.78952,0,0,22050,1,0.13388,124.83628,-4.457,180.133,0.045,4,0.995,2,0.704,1,0.668,3.15,4.12,1.0,1.0,0.0142,0.781,0.689,1.99e-06,0.0943,0.337,0.347,5acPh6X3iTlqdmoEHV7ElD
7043375,319.42743,0,0,22050,1,0.19732,312.97015,-6.001,152.026,0.435,4,0.999,9,0.797,0,0.648,3.15,4.12,1.0,1.0,0.00142,0.548,0.704,0.114,0.163,0.0328,0.468,05iR82eQMz83Eo1hreOZLC
3963679,179.75868,0,0,22050,1,0.23265,171.52,-7.114,161.885,0.466,4,1.0,5,0.843,1,0.84,3.15,4.12,1.0,1.0,0.115,0.664,0.743,0.0,0.34,0.206,0.534,0wsfdPl7p3yKjQBmHQsaDn
4361217,197.78761,0,0,22050,1,0.0,193.66603,-10.468,112.98,0.658,4,1.0,10,0.58,1,0.585,3.15,4.12,1.0,1.0,0.212,0.62,0.569,0.122,0.295,0.0508,0.218,1ShIqfs02NhIDKxXv4zIgD
3175200,144.0,0,0,22050,1,0.0,144.0,-1.398,180.022,0.393,4,1.0,0,0.598,1,0.56,3.15,4.12,1.0,1.0,0.124,0.728,0.895,0.00511,0.244,0.174,0.494,2l4vijNKVIn9qGcRmZJXbb
3689556,167.3268,0,0,22050,1,2.33361,167.3268,-2.963,113.949,0.267,4,0.929,0,0.526,1,0.591,3.15,4.12,1.0,1.0,0.212,0.438,0.762,0.0,0.531,0.0927,0.369,0DAiFEPtRIygHgVBd5rQUl
5242970,237.77641,0,0,22050,1,0.0,237.77641,-3.073,94.955,0.484,4,0.974,0,0.241,0,0.421,3.15,4.12,1.0,1.0,0.00098,0.354,0.884,2.88e-06,0.231,0.0472,0.286,4hcSEN4o2Unli6XxhjApiJ
4797341,217.56648,0,0,22050,1,0.0,207.84181,-7.637,102.077,0.159,4,0.983,0,0.596,0,0.623,3.15,4.12,1.0,1.0,0.437,0.655,0.636,6.18e-05,0.0929,0.0344,0.393,4daFEpbvv6YQNSS5YYgtxX
5353062,242.76926,0,0,22050,1,0.0,233.198,-3.86,93.983,0.535,4,1.0,9,0.092,0,0.319,3.15,4.12,1.0,1.0,0.366,0.719,0.877,0.000413,0.103,0.0355,0.437,1KtFRckvduejqSyNrlyHwR
4714290,213.8,0,0,22050,1,0.0,205.038,-6.761,116.989,0.885,4,1.0,8,0.0,0,0.197,3.15,4.12,1.0,1.0,0.361,0.752,0.742,0.000561,0.0997,0.0354,0.279,13CxBgSBcYey7h2SQXe9xV
4201724,190.55438,0,0,22050,1,0.28444,184.82503,-5.546,104.013,0.131,4,0.997,7,0.041,1,0.27,3.15,4.12,1.0,1.0,0.313,0.772,0.796,0.00272,0.0754,0.274,0.499,2tzLjiRec9KtzdhgyVYN6Z
4538462,205.82594,0,0,22050,1,0.13338,185.01079,-7.618,95.009,0.45,4,1.0,6,0.521,1,0.513,3.15,4.12,1.0,1.0,0.458,0.581,0.831,0.377,0.354,0.0473,0.427,0eljrNBtD2vQgNHdTAgE2s
4894218,221.96,0,0,22050,1,0.3366,211.6673,-4.771,131.968,0.932,4,0.796,7,0.487,0,0.46,3.15,4.12,1.0,1.0,0.00242,0.618,0.865,0.00269,0.0878,0.125,0.633,0nzFua3BmGHQimBxlmpkzN
5088846,230.78667,0,0,22050,1,0.2902,226.69061,-5.604,78.018,0.276,4,1.0,9,0.215,0,0.276,3.15,4.12,1.0,1.0,0.0441,0.635,0.812,0.0786,0.394,0.052,0.716,5KW1sjNTRjz0GPKOqhTRm6
5000646,226.78667,0,0,22050,1,0.31347,212.48,-5.819,125.044,0.876,4,1.0,4,0.03,0,0.229,3.15,4.12,1.0,1.0,0.00756,0.742,0.936,1.79e-06,0.124,0.369,0.604,3ZwQiNWelEVNki1A9Nz1c8
5449584,247.14667,0,0,22050,1,0.24957,234.90466,-5.116,129.024,0.869,4,1.0,7,0.178,0,0.126,3.15,4.12,1.0,1.0,0.0346,0.637,0.969,8.79e-05,0.279,0.169,0.793,4RARHi2ulo0uAGIooSw4lY
5800620,263.06668,0,0,22050,1,0.8302,263.06668,-4.398,118.014,0.848,4,1.0,2,0.576,1,0.442,3.15,4.12,1.0,1.0,0.1,0.676,0.804,0.0,0.622,0.102,0.585,1o7SM9YrFJXyCaBASmnFNT
4630500,210.0,0,0,22050,1,0.0,201.72916,-4.713,99.972,0.268,4,1.0,1,0.559,0,0.856,3.15,4.12,1.0,1.0,0.382,0.72,0.731,3.77e-06,0.147,0.071,0.716,77RFXda1NeUkBIor8iZYJG
5181102,234.97061,0,0,22050,1,0.10898,221.18169,-6.757,139.78,0.871,4,0.914,6,1.0,1,1.0,3.15,4.12,1.0,1.0,0.143,0.569,0.791,0.655,0.109,0.0355,0.298,2QbTsEUF97LixvDbyKUdCj
6306594,286.01334,0,0,22050,1,0.13868,278.2273,-5.275,99.993,0.086,4,1.0,0,0.126,1,0.341,3.15,4.12,1.0,1.0,0.0127,0.589,0.847,0.000344,0.0942,0.0422,0.535,2hODZD0nBB0NcJxleDPNFz
4286520,194.4,0,0,22050,1,9.81624,185.33588,-10.021,100.008,0.579,4,0.906,10,0.375,0,0.423,3.15,4.12,1.0,1.0,0.0198,0.736,0.51,0.761,0.11,0.103,0.113,3gSUd6yjk3Xn2XkmjkKF5r
5330962,241.76698,0,0,22050,1,0.20313,236.00761,-3.665,153.988,0.523,4,1.0,2,0.308,1,0.468,3.15,4.12,1.0,1.0,0.0826,0.656,0.933,0.14,0.321,0.0786,0.751,4nERb589gqfGAlozV3kfR8
5040035,228.57301,0,0,22050,1,0.06971,220.95528,-5.429,112.0,0.909,4,1.0,1,0.498,0,0.526,3.15,4.12,1.0,1.0,0.0217,0.732,0.755,0.835,0.456,0.046,0.09,3YeA935vI1y17KWq0Vak1V
5229267,237.15497,0,0,22050,1,0.0,227.30594,-2.435,160.024,0.85,4,1.0,1,0.506,1,0.697,3.15,4.12,1.0,1.0,0.019,0.657,0.906,0.039,0.278,0.0654,0.56,1ZtYQ0Xa0FceWOEYOjshui
7845888,355.8226,0,0,22050,1,2.76898,327.01822,-5.596,75.03,0.317,4,0.907,9,0.664,0,0.551,3.15,4.12,1.0,1.0,0.0694,0.446,0.68,0.0659,0.0819,0.0361,0.0683,1rydzmMhUvbjWL196Bvm4T
3472384,157.47774,0,0,22050,1,0.0,155.42857,-4.254,123.022,0.933,4,0.994,5,0.409,0,0.549,3.15,4.12,1.0,1.0,0.00495,0.731,0.848,1.81e-06,0.281,0.0423,0.688,1horDZRb64nwbtDXymIzLw
4613742,209.24,0,0,22050,1,0.0,206.44862,-7.387,93.991,0.825,4,1.0,1,0.491,0,0.523,3.15,4.12,1.0,1.0,0.0422,0.73,0.916,0.226,0.132,0.0477,0.701,0xgajeEcSJRFDaXSPQaykY
3741445,169.68005,0,0,22050,1,0.0,166.58575,-6.726,126.003,0.969,4,1.0,6,0.263,0,0.458,3.15,4.12,1.0,1.0,0.0492,0.76,0.93,0.352,0.255,0.0685,0.702,3uEd2Id1DLa9yXWLQWgpgj
4450572,201.84,0,0,22050,1,0.13927,199.45941,-5.144,123.975,0.905,4,1.0,9,0.648,0,0.595,3.15,4.12,1.0,1.0,0.0893,0.761,0.929,0.228,0.0598,0.0484,0.864,55iRGBS1cbR24roNrN3ckd
5716666,259.25922,0,0,22050,1,1.02404,255.98839,-5.723,161.339,0.051,4,0.928,0,0.481,1,0.477,3.15,4.12,1.0,1.0,3.48e-06,0.198,0.495,0.0,0.102,0.0528,0.375,4RVrjlX3Dc7ZsEpJBJyUzc
6735273,305.45456,0,0,22050,1,0.0,290.62677,-2.939,175.984,0.339,4,1.0,6,0.0,0,0.104,3.15,4.12,1.0,1.0,0.000481,0.529,0.933,0.0,0.111,0.138,0.31,6pe56KTuTkiS8vyFeqH6VL
5808293,263.41464,0,0,22050,1,0.0,256.66757,-6.396,123.01,0.981,4,1.0,0,0.011,1,0.212,3.15,4.12,1.0,1.0,0.101,0.73,0.69,0.0734,0.183,0.0329,0.749,0gyO07e0f66Qaib1x3m5I7
8037132,364.4958,0,0,22050,1,0.19778,358.19684,-5.863,107.99,0.972,4,1.0,4,0.68,0,0.524,3.15,4.12,1.0,1.0,0.0165,0.713,0.798,0.0895,0.0867,0.0325,0.631,00UuzW4G4wm0QpMdDTflun
4946870,224.34785,0,0,22050,1,0.0,217.18204,-4.491,92.055,0.133,4,1.0,11,0.266,1,0.467,3.15,4.12,1.0,1.0,0.0127,0.505,0.859,0.0,0.349,0.0474,0.364,1gdvYJ0BVaeeAEpAM8OFyr
4524587,205.19669,0,0,22050,1,2.30458,200.31274,-6.833,148.146,0.647,4,0.99,8,0.0,0,0.181,3.15,4.12,1.0,1.0,0.00999,0.632,0.79,0.0111,0.24,0.0373,0.386,1lxOeqC6hwS5Uil0ODIWl3
4624620,209.73334,0,0,22050,1,0.10444,197.41025,-7.897,85.151,0.344,4,1.0,2,0.47,1,0.444,3.15,4.12,1.0,1.0,0.141,0.553,0.585,0.0119,0.263,0.14,0.45,24ExbADcI0ocOh9nj3ST0y
4708704,213.54668,0,0,22050,1,3.47719,204.16727,-3.945,170.102,0.345,4,1.0,8,0.316,1,0.46,3.15,4.12,1.0,1.0,0.191,0.558,0.889,0.000387,0.328,0.102,0.716,25ran9X0iBOYnxFdP6c28n
4723652,214.22458,0,0,22050,1,2.40327,209.74005,-2.985,121.049,0.749,4,0.993,10,0.476,1,0.247,3.15,4.12,1.0,1.0,0.00321,0.638,0.951,0.000126,0.0629,0.109,0.487,1VSsfA5Z37dSNPqiK5dxmM
4918061,223.04132,0,0,22050,1,3.87773,214.79039,-5.316,126.994,0.796,4,0.913,0,0.926,1,0.828,3.15,4.12,1.0,1.0,0.0157,0.638,0.761,0.113,0.103,0.0363,0.176,7wMABXUD4FxX66u3eG1ax8
6625336,300.46875,0,0,22050,1,0.0,277.4378,-6.599,128.002,0.866,4,1.0,5,0.701,0,0.611,3.15,4.12,1.0,1.0,0.0793,0.679,0.902,0.695,0.285,0.0734,0.432,1kkXrOWL2Ui4xPpusTNTgZ
4896570,222.06667,0,0,22050,1,2.89669,216.0849,-5.414,105.0,0.888,4,1.0,3,0.217,1,0.311,3.15,4.12,1.0,1.0,0.000256,0.521,0.948,0.00399,0.0703,0.334,0.269,20NVntGlKQ89VQ8eWCyK7l
5987520,271.54285,0,0,22050,1,0.0,265.04416,-7.008,174.992,0.627,4,1.0,2,0.546,1,0.599,3.15,4.12,1.0,1.0,0.0361,0.525,0.888,0.0297,0.257,0.0329,0.823,7BuSPYNPWIhLaZktXvKXO1
5276736,239.30775,0,0,22050,1,0.47642,235.24136,-7.51,149.988,0.205,4,1.0,3,0.536,0,0.492,3.15,4.12,1.0,1.0,0.00165,0.701,0.69,0.816,0.0957,0.067,0.318,39t1ISou2bdPjW5lvAXbsX
3675466,166.6878,0,0,22050,1,0.2381,160.36862,-6.155,123.061,0.721,4,1.0,5,0.439,0,0.559,3.15,4.12,1.0,1.0,0.0451,0.729,0.619,0.0,0.0953,0.0346,0.623,4iWKQu7GcqRl1aVll2PD20
5090262,230.85088,0,0,22050,1,0.0,221.083,-8.535,120.028,0.721,4,1.0,10,0.376,0,0.419,3.15,4.12,1.0,1.0,0.259,0.812,0.495,0.0014,0.116,0.0666,0.115,6hIFc8n6iI9r6NBpVA0Fyl
3677376,166.77441,0,0,22050,1,0.4522,161.994,-6.307,128.05,0.786,4,0.814,7,0.615,0,0.647,3.15,4.12,1.0,1.0,0.0454,0.627,0.871,0.00501,0.462,0.0618,0.222,4NfNmtFPQwR7IYoKeBErOp
5564160,252.34286,0,0,22050,1,0.0,240.69225,-4.983,174.997,0.061,3,0.212,10,0.112,0,0.342,3.15,4.12,1.0,1.0,0.041,0.628,0.799,0.000429,0.455,0.208,0.473,3iqevy6L0Pt3kPu8MOoJ6w
5329800,241.7143,0,0,22050,1,3.36689,235.60707,-1.451,139.937,0.528,4,1.0,11,0.235,0,0.311,3.15,4.12,1.0,1.0,5.52e-05,0.392,0.982,0.194,0.0573,0.153,0.165,33Vstt3IPcScQQm2qReWwi
5556012,251.97333,0,0,22050,1,0.19741,239.96082,-9.455,145.567,0.189,4,0.993,4,0.377,0,0.569,3.15,4.12,1.0,1.0,0.081,0.595,0.48,0.0,0.0938,0.0926,0.299,5ZUFFZZ7qaKtgSbYfHom5f
4774529,216.53194,0,0,22050,1,0.0,210.0361,-6.535,91.993,0.077,4,1.0,0,0.035,1,0.288,3.15,4.12,1.0,1.0,0.0419,0.675,0.641,0.0689,0.318,0.0389,0.605,3TrZ2uMYbbeaTH8iBc4dUf
5251722,238.17332,0,0,22050,1,0.238,230.01688,-6.439,118.159,0.706,4,1.0,0,0.422,1,0.479,3.15,4.12,1.0,1.0,0.0104,0.588,0.67,3.33e-06,0.338,0.0473,0.505,5N4erncE7kuUccm7zEmwzk
4433898,201.08382,0,0,22050,1,0.0,194.57161,-8.624,119.812,0.166,4,0.986,10,0.12,1,0.232,3.15,4.12,1.0,1.0,0.587,0.572,0.406,4.48e-06,0.102,0.0427,0.265,2nC3QhMI9reBIOWutbU3Tj
5362875,243.2143,0,0,22050,1,0.53406,243.21428,-5.93,112.026,0.669,4,1.0,11,0.803,0,0.771,3.15,4.12,1.0,1.0,0.00771,0.802,0.778,0.00232,0.0656,0.0926,0.566,7g4V1MvSEquPXPJ2zN2lbz
6105826,276.9082,0,0,22050,1,0.0,264.4985,-4.907,144.033,0.308,4,0.75,7,0.0,0,0.231,3.15,4.12,1.0,1.0,0.0496,0.507,0.656,4.43e-05,0.116,0.0319,0.115,6gjbfsxdoNv7VZoAGRvIWf
4360148,197.73914,0,0,22050,1,0.59841,192.35991,-4.378,114.873,0.576,4,1.0,5,0.401,0,0.52,3.15,4.12,1.0,1.0,0.158,0.671,0.86,0.0151,0.137,0.0666,0.344,0Kmz04ftdYiQzrsojnpNq5
1780758,80.76,0,0,22050,1,0.15075,80.76,-10.926,113.346,0.195,5,0.333,1,0.964,1,0.449,3.15,4.12,1.0,1.0,0.0517,0.728,0.698,0.906,0.116,0.0606,0.0343,5KpBp4q8dPEjXtdp4gLJTD
2977044,135.01334,0,0,22050,1,0.13311,128.64435,-8.885,126.001,0.888,4,1.0,9,0.543,1,0.382,3.15,4.12,1.0,1.0,0.0125,0.774,0.653,0.847,0.0716,0.0459,0.39,5OGPJeNpayBoJbu2G8Kx8r
